TipusCasData,RegioSanitariaCodi,RegioSanitariaDescripcio,SectorSanitariCodi,SectorSanitariDescripcio,ABSCodi,ABSDescripcio,SexeCodi,SexeDescripcio,TipusCasDescripcio,NumCasos
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,290,L'HOSPITALET DE LLOBREGAT 3 - COLLBLANC,1,Dona,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,295,L'HOSPITALET DE LLOBREGAT 8-FLORIDA S.,0,Home,Positiu TAR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,110,CORNELLÀ DE LLOBREGAT 3,1,Dona,Positiu TAR,3
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,365,CASTELLDEFELS-1,1,Dona,PCR probable,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,216,SANT JUST DESVERN,0,Home,Positiu TAR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,366,CASTELLDEFELS-2,1,Dona,Positiu TAR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,293,L'HOSPITALET DE LLOBREGAT 6-S.EULÀLIA S.,0,Home,Positiu TAR,2
14/07/2022,7801,METROPOLITANA SUD,7831,BAIX LLOBREGAT NORD,367,PALLEJÀ,1,Dona,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,110,CORNELLÀ DE LLOBREGAT 3,0,Home,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7865,ALT PENEDÈS-GARRAF,380,VILANOVA I LA GELTRU 3,0,Home,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,184,EL PRAT DE LLOBREGAT 3,0,Home,Positiu TAR,3
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,205,SANT BOI DE LLOBREGAT 4,0,Home,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,299,L'HOSPITALET DE LLOBREGAT 12 (BELLVITGE),0,Home,Positiu TAR,3
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,299,L'HOSPITALET DE LLOBREGAT 12 (BELLVITGE),0,Home,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,293,L'HOSPITALET DE LLOBREGAT 6-S.EULÀLIA S.,1,Dona,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7865,ALT PENEDÈS-GARRAF,218,SANT SADURNÍ D'ANOIA,0,Home,Positiu TAR,2
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,109,CORNELLÀ DE LLOBREGAT 2,1,Dona,Positiu TAR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,213,SANT JOAN DESPÍ 1,1,Dona,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,375,SANT VICENÇ DELS HORTS 2,1,Dona,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,183,EL PRAT DE LLOBREGAT 2,1,Dona,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,288,L'HOSPITALET DE LLOBREGAT 1 - CENTRE,1,Dona,Positiu TAR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,374,SANT VICENÇ DELS HORTS 1,0,Home,Positiu TAR,2
14/07/2022,7801,METROPOLITANA SUD,7831,BAIX LLOBREGAT NORD,115,ESPARREGUERA,0,Home,Positiu TAR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,299,L'HOSPITALET DE LLOBREGAT 12 (BELLVITGE),1,Dona,Positiu TAR,2
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,210,SANT FELIU DE LLOBREGAT 2,0,Home,Positiu TAR,2
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,184,EL PRAT DE LLOBREGAT 3,1,Dona,Positiu TAR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,265,VILADECANS 1,0,Home,Positiu TAR,3
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,291,L'HOSPITALET DE LLOBREGAT 4-TORRAS,0,Home,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7865,ALT PENEDÈS-GARRAF,316,VILANOVA I LA GELTRÚ 1,1,Dona,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,289,L'HOSPITALET DE LLOBREGAT 2 -S.JOSEP,0,Home,Positiu TAR,2
14/07/2022,7801,METROPOLITANA SUD,7865,ALT PENEDÈS-GARRAF,316,VILANOVA I LA GELTRÚ 1,0,Home,Positiu TAR,5
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,116,ESPLUGUES DE LLOBREGAT 1,1,Dona,Positiu TAR,3
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,182,EL PRAT DE LLOBREGAT 1,1,Dona,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,289,L'HOSPITALET DE LLOBREGAT 2 -S.JOSEP,1,Dona,Positiu TAR,2
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,261,VALLIRANA,1,Dona,Positiu PCR,3
14/07/2022,7801,METROPOLITANA SUD,7831,BAIX LLOBREGAT NORD,201,SANT ANDREU DE LA BARCA,1,Dona,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,184,EL PRAT DE LLOBREGAT 3,1,Dona,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,296,L'HOSPITALET DE LLOBREGAT 9-PUBILLA C.,1,Dona,Positiu TAR,2
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,216,SANT JUST DESVERN,1,Dona,Positiu TAR,2
14/07/2022,7801,METROPOLITANA SUD,7831,BAIX LLOBREGAT NORD,360,MARTORELL RURAL,0,Home,Positiu TAR,3
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,374,SANT VICENÇ DELS HORTS 1,1,Dona,PCR probable,1
14/07/2022,7801,METROPOLITANA SUD,7831,BAIX LLOBREGAT NORD,115,ESPARREGUERA,1,Dona,Positiu TAR,2
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,108,CORNELLÀ DE LLOBREGAT 1,1,Dona,Positiu TAR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,369,CORBERA DE LLOBREGAT,0,Home,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7865,ALT PENEDÈS-GARRAF,359,CUBELLES-CUNIT,0,Home,Positiu TAR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,293,L'HOSPITALET DE LLOBREGAT 6-S.EULÀLIA S.,1,Dona,Positiu TAR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,111,CORNELLÀ DE LLOBREGAT 4,0,Home,Positiu TAR,1
14/07/2022,7801,METROPOLITANA SUD,7831,BAIX LLOBREGAT NORD,360,MARTORELL RURAL,0,Home,Positiu PCR,2
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,365,CASTELLDEFELS-1,0,Home,Positiu TAR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,265,VILADECANS 1,1,Dona,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,117,ESPLUGUES DE LLOBREGAT 2,0,Home,Positiu TAR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,122,GAVÀ 1,1,Dona,Positiu TAR,4
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,123,GAVÀ 2,0,Home,Positiu TAR,2
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,291,L'HOSPITALET DE LLOBREGAT 4-TORRAS,1,Dona,Positiu TAR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,365,CASTELLDEFELS-1,1,Dona,Positiu TAR,2
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,213,SANT JOAN DESPÍ 1,0,Home,Positiu TAR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,108,CORNELLÀ DE LLOBREGAT 1,1,Dona,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,214,SANT JOAN DESPÍ 2,1,Dona,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,205,SANT BOI DE LLOBREGAT 4,0,Home,Positiu TAR,4
14/07/2022,7801,METROPOLITANA SUD,7865,ALT PENEDÈS-GARRAF,176,PENEDÈS RURAL,1,Dona,Positiu PCR,2
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,298,L'HOSPITALET DE LLOBREGAT 11 - GORNAL,0,Home,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,123,GAVÀ 2,1,Dona,Positiu TAR,4
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,182,EL PRAT DE LLOBREGAT 1,1,Dona,Positiu TAR,2
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,205,SANT BOI DE LLOBREGAT 4,1,Dona,Positiu TAR,2
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,117,ESPLUGUES DE LLOBREGAT 2,1,Dona,Positiu TAR,4
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,116,ESPLUGUES DE LLOBREGAT 1,0,Home,Positiu TAR,3
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,160,MOLINS DE REI,0,Home,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7865,ALT PENEDÈS-GARRAF,397,VILAFRANCA DEL PENEDÈS 1,1,Dona,Positiu TAR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,109,CORNELLÀ DE LLOBREGAT 2,1,Dona,Positiu PCR,2
14/07/2022,7801,METROPOLITANA SUD,7865,ALT PENEDÈS-GARRAF,317,VILANOVA I LA GELTRÚ 2,0,Home,Positiu TAR,3
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,210,SANT FELIU DE LLOBREGAT 2,1,Dona,Positiu PCR,2
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,296,L'HOSPITALET DE LLOBREGAT 9-PUBILLA C.,0,Home,Positiu TAR,2
14/07/2022,7801,METROPOLITANA SUD,7865,ALT PENEDÈS-GARRAF,316,VILANOVA I LA GELTRÚ 1,0,Home,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7831,BAIX LLOBREGAT NORD,360,MARTORELL RURAL,1,Dona,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,292,L'HOSPITALET DE LLOBREGAT 5-S.EULÀLIA N.,0,Home,Positiu TAR,2
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,182,EL PRAT DE LLOBREGAT 1,0,Home,Positiu TAR,1
14/07/2022,7801,METROPOLITANA SUD,7831,BAIX LLOBREGAT NORD,367,PALLEJÀ,0,Home,Positiu TAR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,298,L'HOSPITALET DE LLOBREGAT 11 - GORNAL,0,Home,Positiu TAR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,366,CASTELLDEFELS-2,0,Home,Positiu TAR,1
14/07/2022,7801,METROPOLITANA SUD,7865,ALT PENEDÈS-GARRAF,176,PENEDÈS RURAL,1,Dona,Positiu TAR,3
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,294,L'HOSPITALET DE LLOBREGAT 7-FLORIDA N.,0,Home,Positiu TAR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,295,L'HOSPITALET DE LLOBREGAT 8-FLORIDA S.,1,Dona,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,265,VILADECANS 1,1,Dona,Positiu TAR,4
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,204,SANT BOI DE LLOBREGAT 3,1,Dona,Positiu TAR,2
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,209,SANT FELIU DE LLOBREGAT 1,0,Home,Positiu TAR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,401,VILADECANS 3,0,Home,Positiu TAR,3
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,202,SANT BOI DE LLOBREGAT 1,1,Dona,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7831,BAIX LLOBREGAT NORD,168,OLESA DE MONTSERRAT,1,Dona,Positiu TAR,3
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,369,CORBERA DE LLOBREGAT,1,Dona,Positiu TAR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,183,EL PRAT DE LLOBREGAT 2,0,Home,Positiu TAR,4
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,214,SANT JOAN DESPÍ 2,0,Home,Positiu TAR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,209,SANT FELIU DE LLOBREGAT 1,0,Home,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7865,ALT PENEDÈS-GARRAF,398,VILAFRANCA DEL PENEDÈS 2,0,Home,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,290,L'HOSPITALET DE LLOBREGAT 3 - COLLBLANC,0,Home,Positiu TAR,2
14/07/2022,7801,METROPOLITANA SUD,7831,BAIX LLOBREGAT NORD,367,PALLEJÀ,1,Dona,Positiu TAR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,213,SANT JOAN DESPÍ 1,0,Home,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7865,ALT PENEDÈS-GARRAF,359,CUBELLES-CUNIT,1,Dona,Positiu TAR,3
14/07/2022,7801,METROPOLITANA SUD,7865,ALT PENEDÈS-GARRAF,398,VILAFRANCA DEL PENEDÈS 2,0,Home,Positiu TAR,2
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,375,SANT VICENÇ DELS HORTS 2,0,Home,Positiu TAR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,204,SANT BOI DE LLOBREGAT 3,0,Home,Positiu TAR,1
14/07/2022,7801,METROPOLITANA SUD,7865,ALT PENEDÈS-GARRAF,218,SANT SADURNÍ D'ANOIA,1,Dona,Positiu PCR,1
14/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,203,SANT BOI DE LLOBREGAT 2,0,Home,Positiu TAR,1
14/07/2022,0000,No classificat,0000,No classificat,000,No classificat,,No classificat,Positiu TAR,31
14/07/2022,0000,No classificat,0000,No classificat,000,No classificat,,No classificat,Positiu PCR,39
14/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,113,DELTEBRE,0,Home,Positiu TAR,1
14/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,165,MÓRA LA NOVA - MÓRA D'EBRE,0,Home,Positiu TAR,1
14/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,206,SANT CARLES DE LA RÀPITA,0,Home,Positiu TAR,1
14/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,256,TORTOSA 2 - OEST,1,Dona,Positiu TAR,5
14/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,004,AMPOSTA,0,Home,Positiu PCR,1
14/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,004,AMPOSTA,0,Home,Positiu TAR,5
14/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,165,MÓRA LA NOVA - MÓRA D'EBRE,1,Dona,Positiu TAR,1
14/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,004,AMPOSTA,1,Dona,Positiu TAR,3
14/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,255,TORTOSA 1 - EST,0,Home,Positiu TAR,5
14/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,328,L'ALDEA - CAMARLES - L'AMPOLLA,0,Home,Positiu TAR,1
14/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,206,SANT CARLES DE LA RÀPITA,0,Home,Positiu PCR,1
14/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,113,DELTEBRE,1,Dona,Positiu TAR,1
14/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,165,MÓRA LA NOVA - MÓRA D'EBRE,1,Dona,Positiu PCR,4
14/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,255,TORTOSA 1 - EST,1,Dona,Positiu TAR,5
14/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,260,ULLDECONA,1,Dona,Positiu TAR,2
14/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,328,L'ALDEA - CAMARLES - L'AMPOLLA,1,Dona,Positiu TAR,1
14/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,206,SANT CARLES DE LA RÀPITA,1,Dona,Positiu TAR,4
14/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,256,TORTOSA 2 - OEST,0,Home,Positiu TAR,3
14/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,165,MÓRA LA NOVA - MÓRA D'EBRE,0,Home,Positiu PCR,2
14/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,255,TORTOSA 1 - EST,0,Home,Positiu PCR,1
14/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,256,TORTOSA 2 - OEST,1,Dona,Positiu PCR,1
13/07/2022,7100,ALT PIRINEU I ARAN,7164,ALT PIRINEU,233,LA SEU D'URGELL,0,Home,Positiu TAR,1
13/07/2022,7100,ALT PIRINEU I ARAN,7164,ALT PIRINEU,259,TREMP,0,Home,Positiu TAR,1
13/07/2022,7100,ALT PIRINEU I ARAN,7164,ALT PIRINEU,103,LA CERDANYA,1,Dona,Positiu TAR,3
13/07/2022,7100,ALT PIRINEU I ARAN,7164,ALT PIRINEU,233,LA SEU D'URGELL,1,Dona,Positiu TAR,1
13/07/2022,7100,ALT PIRINEU I ARAN,7164,ALT PIRINEU,180,ALTA RIBAGORÇA,1,Dona,Positiu PCR,1
13/07/2022,7100,ALT PIRINEU I ARAN,7164,ALT PIRINEU,103,LA CERDANYA,0,Home,Positiu PCR,2
13/07/2022,7100,ALT PIRINEU I ARAN,7164,ALT PIRINEU,259,TREMP,1,Dona,Positiu TAR,3
13/07/2022,7100,ALT PIRINEU I ARAN,7164,ALT PIRINEU,169,ALT URGELL-SUD,1,Dona,Positiu TAR,2
13/07/2022,7100,ALT PIRINEU I ARAN,7164,ALT PIRINEU,103,LA CERDANYA,0,Home,Positiu TAR,1
13/07/2022,7100,ALT PIRINEU I ARAN,7164,ALT PIRINEU,174,PALLARS SOBIRÀ,0,Home,Positiu PCR,1
13/07/2022,7100,ALT PIRINEU I ARAN,7164,ALT PIRINEU,233,LA SEU D'URGELL,1,Dona,Positiu PCR,1
13/07/2022,7100,ALT PIRINEU I ARAN,7164,ALT PIRINEU,174,PALLARS SOBIRÀ,0,Home,Positiu TAR,1
13/07/2022,7100,ALT PIRINEU I ARAN,7107,ARAN,007,ARAN,1,Dona,Positiu TAR,1
13/07/2022,7803,BARCELONA CIUTAT,7846,BARCELONA CIUTAT VELLA,016,BARCELONA 1-A,1,Dona,Positiu TAR,1
13/07/2022,7803,BARCELONA CIUTAT,7855,BARCELONA SANT ANDREU,395,BARCELONA 9-H,1,Dona,Positiu PCR,2
13/07/2022,7803,BARCELONA CIUTAT,7852,BARCELONA GRÀCIA,049,BARCELONA 6-C,1,Dona,Positiu PCR,1
13/07/2022,7803,BARCELONA CIUTAT,7854,BARCELONA NOU BARRIS,062,BARCELONA 8-F,1,Dona,Positiu PCR,1
13/07/2022,7803,BARCELONA CIUTAT,7855,BARCELONA SANT ANDREU,069,BARCELONA 9-E,1,Dona,Positiu TAR,3
13/07/2022,7803,BARCELONA CIUTAT,7851,BARCELONA EIXAMPLE,029,BARCELONA 2-I,0,Home,Positiu TAR,1
13/07/2022,7803,BARCELONA CIUTAT,7854,BARCELONA NOU BARRIS,064,BARCELONA 8-H,1,Dona,Positiu TAR,5
13/07/2022,7803,BARCELONA CIUTAT,7847,BARCELONA SANT MARTÍ,075,BARCELONA 10-E,1,Dona,Positiu PCR,1
13/07/2022,7803,BARCELONA CIUTAT,7855,BARCELONA SANT ANDREU,067,BARCELONA 9-C,1,Dona,Positiu TAR,6
13/07/2022,7803,BARCELONA CIUTAT,7844,VALLÈS OCCIDENTAL EST,302,MONTCADA I REIXAC,1,Dona,Positiu TAR,1
13/07/2022,7803,BARCELONA CIUTAT,7846,BARCELONA CIUTAT VELLA,018,BARCELONA 1-C,0,Home,Positiu TAR,2
13/07/2022,7803,BARCELONA CIUTAT,7848,BARCELONA LES CORTS,041,BARCELONA 4-C,0,Home,Positiu PCR,1
13/07/2022,7803,BARCELONA CIUTAT,7854,BARCELONA NOU BARRIS,063,BARCELONA 8-G,0,Home,Positiu PCR,1
13/07/2022,7803,BARCELONA CIUTAT,7853,BARCELONA HORTA-GUINARDÓ,051,BARCELONA 7-A,1,Dona,Positiu per ELISA,1
13/07/2022,7803,BARCELONA CIUTAT,7850,BARCELONA SARRIÀ-SANT GERVASI,042,BARCELONA 5-A,1,Dona,Positiu per ELISA,2
13/07/2022,7803,BARCELONA CIUTAT,7846,BARCELONA CIUTAT VELLA,018,BARCELONA 1-C,1,Dona,Positiu PCR,1
13/07/2022,7803,BARCELONA CIUTAT,7850,BARCELONA SARRIÀ-SANT GERVASI,042,BARCELONA 5-A,1,Dona,Positiu TAR,3
13/07/2022,7803,BARCELONA CIUTAT,7854,BARCELONA NOU BARRIS,403,BARCELONA 8-L,0,Home,Positiu PCR,4
13/07/2022,7803,BARCELONA CIUTAT,7851,BARCELONA EIXAMPLE,021,BARCELONA 2-A,1,Dona,Positiu TAR,3
13/07/2022,7803,BARCELONA CIUTAT,7850,BARCELONA SARRIÀ-SANT GERVASI,043,BARCELONA 5-B,0,Home,Positiu PCR,1
13/07/2022,7803,BARCELONA CIUTAT,7855,BARCELONA SANT ANDREU,395,BARCELONA 9-H,1,Dona,Positiu TAR,2
13/07/2022,7803,BARCELONA CIUTAT,7846,BARCELONA CIUTAT VELLA,017,BARCELONA 1-B,1,Dona,Positiu per ELISA,1
13/07/2022,7803,BARCELONA CIUTAT,7855,BARCELONA SANT ANDREU,067,BARCELONA 9-C,1,Dona,Positiu PCR,5
13/07/2022,7803,BARCELONA CIUTAT,7853,BARCELONA HORTA-GUINARDÓ,055,BARCELONA 7-E,0,Home,Positiu TAR,1
13/07/2022,7803,BARCELONA CIUTAT,7847,BARCELONA SANT MARTÍ,075,BARCELONA 10-E,1,Dona,Positiu TAR,5
13/07/2022,7803,BARCELONA CIUTAT,7850,BARCELONA SARRIÀ-SANT GERVASI,044,BARCELONA 5-C,1,Dona,Positiu per ELISA,1
13/07/2022,7803,BARCELONA CIUTAT,7848,BARCELONA LES CORTS,040,BARCELONA 4-B,0,Home,Positiu PCR,2
13/07/2022,7803,BARCELONA CIUTAT,7851,BARCELONA EIXAMPLE,031,BARCELONA 2-K,0,Home,Positiu TAR,2
13/07/2022,7803,BARCELONA CIUTAT,7854,BARCELONA NOU BARRIS,402,BARCELONA 8-K,0,Home,Positiu PCR,2
13/07/2022,7803,BARCELONA CIUTAT,7850,BARCELONA SARRIÀ-SANT GERVASI,042,BARCELONA 5-A,0,Home,Positiu TAR,1
13/07/2022,7803,BARCELONA CIUTAT,7849,BARCELONA SANTS-MONTJUÏC,400,BARCELONA 3-I,0,Home,Positiu PCR,2
13/07/2022,7803,BARCELONA CIUTAT,7849,BARCELONA SANTS-MONTJUÏC,036,BARCELONA 3-E,1,Dona,Positiu TAR,3
13/07/2022,7803,BARCELONA CIUTAT,7849,BARCELONA SANTS-MONTJUÏC,400,BARCELONA 3-I,1,Dona,Positiu TAR,1
13/07/2022,7803,BARCELONA CIUTAT,7851,BARCELONA EIXAMPLE,022,BARCELONA 2-B,1,Dona,Positiu PCR,1
13/07/2022,7803,BARCELONA CIUTAT,7851,BARCELONA EIXAMPLE,025,BARCELONA 2-E,1,Dona,Positiu PCR,3
